Deal Type;Announce Date;Target Name;Acquirer Name;Seller Name;Announced Total Value (mil.);Payment Type;TV/EBITDA;Deal Status;Nature of Bid;Target ISIN;Acquirer ISIN;Competing Bid Premium;Premium to 1-Month Avg Px (%);Percent Sought;Percent Owned;Net Debt
INV;04/06/2012;Capital First Ltd;Warburg Pincus LLC;Future Enterprises Ltd;101.46;Cash;2.35;Completed;;INE688I01017;N.A.;0.0000;0;43.970001;0.000000;0.000000
M&A;04/06/2012;First Trust Bank;BNC Bancorp;;36.00;Cash or Stock; ;Completed;Friendly;US33732N1054;US05566T1016;0.0000;24.5317;100.000000;0.000000;0.000000
INV;04/06/2012;Asta Funding Inc;Asta Funding Inc;Peters MacGregor Capital Management Ltd;9.40;Cash;6.28;Completed;;US0462201098;US0462201098;0.0000;;6.830000;0.000000;0.000000
INV;04/06/2012;Know Labs Inc;Sumitomo Precision Products Co Ltd;;1.76;Cash; ;Completed;Friendly;US4992381032;JP3405800008;0.0000;6.22799;22.100000;0.000000;0.000000
INV;04/06/2012;Becton Property Group;Mariner Corp Ltd;;0.97;Cash;2.18;Completed;Friendly;AU000000BEC9;AU000000MCX6;0.0000;0;20.000000;0.000000;0.000000
M&A;05/06/2012;Suny Cellular Communication Ltd;Hutchison Whampoa Ltd,Li Ka Shing Foundation Ltd;Suny Electronic Inc Ltd;1997.02;Cash;4.46;Terminated;;IL0010823537;;0.0000;;75.000000;0.000000;1872.020020
M&A;05/06/2012;Miranda Technologies Inc;Belden Inc;;328.15;Cash;9.30;Completed;Friendly;CA60467Y1051;US0774541066;0.0000;51.6503;100.000000;0.000000;-36.632999
M&A;05/06/2012;PetroMagdalena Energy Corp;Frontera Energy Corp;;258.37;Cash; ;Completed;Friendly;CA71672C1014;CA35905B1076;0.0000;37.3391;100.000000;0.000000;33.395000
INV;05/06/2012;Grupo Aeromexico SAB de CV;Delta Air Lines Inc;;60.41;Cash;4.67;Completed;Friendly;MX01AE010005;US2473617023;0.0000;48.5487;4.000000;0.000000;0.000000
INV;05/06/2012;Fonciere Europe Logistique SAS;Covivio;General Electric Co;41.68;Cash;5.04;Completed;;FR0000064305;FR0000064578;0.0000;;9.710000;89.150002;0.000000
M&A;05/06/2012;Sistersville Bancorp Inc;Peoples Bancorp Inc/OH;;12.11;Cash; ;Completed;Friendly;US8297931086;US7097891011;0.0000;88.3752;100.000000;0.000000;0.000000
M&A;07/06/2012;WSP Group Ltd;WSP Global Inc;;540.58;Cash;7.21;Completed;Friendly;GB0009323741;CA92938W2022;0.0000;71.6992;100.000000;0.000000;70.000000
M&A;07/06/2012;HITT NV;Saab AB;;32.74;Cash; ;Completed;Friendly;NL0000358158;SE0000112385;0.0000;49.4768;100.000000;0.000000;0.000000
M&A;07/06/2012;RX Gold & Silver Inc;US Silver & Gold Inc;;30.59;Stock; ;Completed;Friendly;CA74979B1076;CA90346L1076;0.0000;-36.0473;100.000000;0.000000;6.517497
INV;08/06/2012;NCSoft Corp;Nexon Co Ltd;;685.36;Cash;33.95;Completed;Friendly;KR7036570000;JP3758190007;0.0000;2.26076;14.700000;0.000000;0.000000
M&A;08/06/2012;LVL Medical Groupe SACA;Air Liquide SA;;398.67;Cash;12.12;Completed;Friendly;FR0000054686;FR0000120073;0.0000;109.961;70.489998;0.000000;89.000000
INV;08/06/2012;Greentown China Holdings Ltd;Wharf Holdings Ltd/The;;219.77;Cash;1.32;Completed;Friendly;KYG4100M1050;HK0004000045;0.0000;0;18.400000;0.000000;0.000000
M&A;08/06/2012;LVL Medical Groupe SACA;Air Liquide SA;;120.36;Cash;9.52;Completed;Friendly;FR0000054686;FR0000120073;0.0000;109.961;29.510000;70.489998;0.000000
INV;08/06/2012;Silicon Works Co Ltd;LG Display Co Ltd;;44.72;Cash;14.82;Completed;Friendly;KR7108320003;KR7034220004;0.0000;0;13.000000;0.000000;0.000000
INV;08/06/2012;Global Asia Holdings Inc;Toyo Corp/Chuo-ku;;0.17;Cash; ;Completed;Friendly;JP3839000001;JP3616600007;0.0000;0;21.889999;0.000000;0.000000
INV;10/06/2012;China Unicom Hong Kong Ltd;China United Network Communications Ltd;Telefonica SA;1414.15;Cash;3.09;Completed;;HK0000049939;CNE000001CS2;0.0000;;4.560000;0.000000;0.000000
M&A;10/06/2012;Mercury Commercial Electronics Inc;Mercury Systems Inc;;73.38;Cash;10.28;Completed;Friendly;US5951251058;US5893781089;0.0000;93.6666;100.000000;0.000000;4.183339
M&A;11/06/2012;Open EC Technologies Inc;QHR Corp;;2.79;Cash or Stock; ;Completed;Friendly;CA68371C1014;CA74735T1030;0.0000;50.2174;100.000000;0.000000;-0.156478
M&A;11/06/2012;Glory Sun Land Group Ltd;CAICA Inc;;N/A;Cash; ;Completed;Friendly;KYG3997X1170;JP3333400004;0.0000;4.46034;36.599998;40.500000;-606.067017
INV;12/06/2012;Daewoo Engineering & Construction Co Ltd;Unnamed Buyer,Keistone Partners (Fund: KoFC IBKS Keistone Corporate Recovery Private Equi);Kumho Industrial Co Ltd;355.48;Cash;8.16;Completed;;KR7047040001;;0.0000;0;12.300000;0.000000;0.000000
M&A;12/06/2012;Net Element Inc/Old;Cazador Acquisition Corp Ltd;;190.08;Stock; ;Completed;Friendly;US64112K1060;KYG198671037;0.0000;90.0769;100.000000;0.000000;-0.635145
M&A;12/06/2012;Ramtron International Corp;Cypress Semiconductor Corp;;119.50;Cash;20.76;Completed;Hostile to Friendly;US7519073040;US2328061096;0.0000;62.6875;100.000000;0.000000;8.600000
INV;12/06/2012;Mogo Inc;Dundee Corp;;4.38;Cash; ;Completed;Friendly;CA60800C1095;CA2649011095;0.0000;-92.9487;27.290001;0.000000;0.000000
M&A;13/06/2012;Nautical Petroleum Ltd;Cairn Energy PLC;;505.39;Cash; ;Completed;Friendly;GB00B3D2ND74;GB00BN0SMB92;0.0000;62.5723;100.000000;0.000000;-69.883003
M&A;13/06/2012;Hunan Valin Steel Co Ltd;Hunan Valin Iron & Steel Group Co Ltd;ArcelorMittal SA;378.00;Cash; ;Completed;;CNE000001006;N.A.;0.0000;0;19.900000;40.009998;0.000000
INV;13/06/2012;Deutz AG;Volvo AB;;163.62;Cash;4.48;Completed;Friendly;DE0006305006;SE0000115446;0.0000;40.6515;18.299999;6.700000;0.000000
M&A;14/06/2012;Quest Software Inc/CA;Dell Inc;;2249.52;Cash;15.20;Completed;Friendly;US74834T1034;US24702R1014;37.0198;14.022;100.000000;0.000000;-159.057999
M&A;14/06/2012;Q Technology Group Ltd;GWA Group Ltd;;18.74;Cash; ;Terminated;Friendly;AU000000QTG6;AU000000GWA4;0.0000;117.143;100.000000;0.000000;11.318000
INV;15/06/2012;Telekom Austria AG;America Movil SAB de CV;;1115.03;Cash;3.68;Completed;Friendly;AT0000720008;MXP001691213;0.0000;0;16.059999;6.700000;0.000000
M&A;15/06/2012;Psion Holdings Ltd;Motorola Solutions Inc;;158.63;Cash;9.39;Completed;Friendly;GB00B0D5VH57;US6200763075;0.0000;54.6913;100.000000;0.000000;-22.500000
M&A;18/06/2012;Extorre Gold Mines Ltd;Yamana Gold Inc;;378.24;Cash and Stock; ;Completed;Friendly;CA30227B1094;CA98462Y1007;0.0000;46.6723;100.000000;0.000000;-40.893002
M&A;18/06/2012;Little World Beverages Ltd;Kirin Holdings Co Ltd;;249.25;Cash; ;Completed;Friendly;AU000000LWB2;JP3258000003;0.0000;48.2683;64.000000;36.000000;24.900999
M&A;18/06/2012;AHL Anglia Ltd;Stobart Group Ltd;;27.47;Cash;3.90;Completed;Friendly;GB0002192374;GB00B03HDJ73;0.0000;20.9576;100.000000;0.000000;5.100000
INV;18/06/2012;NCXX Group Inc;Fisco Ltd;;N/A;Cash; ;Completed;Friendly;JP3758170009;JP3802890008;0.0000;0;37.310001;0.000000;0.000000
M&A;19/06/2012;Aer Lingus Group DAC;Ryanair Holdings PLC;;611.89;Cash;5.20;Terminated;Unsolicited;IE00B1CMPN86;IE00BYTBXV33;0.0000;42.5071;69.959999;30.040001;0.000000
M&A;19/06/2012;Network Equipment Technologies Inc;Ribbon Communications Inc;;42.43;Cash; ;Completed;Friendly;US6412081035;US7625441040;0.0000;21.479;100.000000;0.000000;1.135000
INV;19/06/2012;Regent Manner International Holdings Ltd;Taiwan Surface Mounting Technology Corp;;13.74;Cash;3.90;Completed;Friendly;KYG7481P1182;TW0006278005;0.0000;21.4813;3.015600;70.823997;0.000000
M&A;20/06/2012;Imperial Industries Inc;QEP Co Inc;;0.46;Cash; ;Completed;Friendly;US4528484011;US74727K1025;0.0000;45.1613;100.000000;0.000000;-0.305000
M&A;21/06/2012;EcoRodovias Infraestrutura e Logistica SA;Primav Construcoes e Comercio S/A;Webuild SpA;1459.88;Cash;13.28;Completed;;BRECORACNOR8;N.A.;0.0000;0;19.000000;44.990002;979.507996
M&A;21/06/2012;Norit NV;Cabot Corp;Euroland Investments BV,Doughty Hanson & Co Managers Ltd (Fund: Doughty Hanson & Co V LP);1100.00;Cash;9.28;Completed;;N.A.;US1270551013;0.0000;0;100.000000;0.000000;0.000000
M&A;22/06/2012;MStar Semiconductor Inc;MediaTek Inc;;1774.29;Cash and Stock; ;Completed;Friendly;KYG6320A1004;TW0002454006;0.0000;19.1476;48.000000;0.000000;0.000000
M&A;25/06/2012;J Alexander's LLC;Fidelity National Financial Inc/US;;95.82;Cash;9.48;Completed;Friendly;US4660961040;US31620R1059;0.0000;57.0956;100.000000;0.000000;8.875000
M&A;25/06/2012;Generation Development Group Ltd;Mariner Corp Ltd;;11.78;Cash;4.19;Terminated;Unsolicited;AU0000005126;AU000000MCX6;0.0000;24.1535;80.000000;20.000000;0.000000
INV;25/06/2012;Nanosonics Ltd;General Electric Co;;7.49;Cash; ;Completed;Friendly;AU000000NAN9;US3696041033;0.0000;0;0.000000;0.000000;0.000000
INV;26/06/2012;National Mobile Telecommunications Co KSC;Ooredoo QPSC;;2220.76;Cash;5.66;Completed;Friendly;KW0EQ0601132;QA0007227737;0.0000;23.3619;38.599998;52.500000;0.000000
INV;26/06/2012;ASTMAX Co Ltd/Old;Monex Group Inc;;2.97;Cash;42.09;Completed;Friendly;JP3120040005;JP3869970008;0.0000;0;15.000000;0.000000;0.000000
M&A;27/06/2012;MIC Medical Corp;M3 Inc;;18.46;Cash;97.40;Completed;Friendly;JP3167280001;JP3435750009;0.0000;99.713;100.000000;0.000000;-1118.781982
INV;27/06/2012;China Environmental Energy Investment Ltd;Asia Pacific Silk Road Investment Co Ltd;;12.24;Cash; ;Completed;Friendly;BMG2125A2219;N.A.;0.0000;0;0.000000;0.000000;0.000000
INV;27/06/2012;MIC Medical Corp;Mediscience Planning Inc;M3 Inc;8.31;Cash; ;Completed;;JP3167280001;JP3921170001;0.0000;0;25.000000;0.000000;0.000000
M&A;29/06/2012;Grupo Modelo SAB de CV;Anheuser-Busch InBev SA/NV;;17231.30;Cash;14.04;Completed;Friendly;MXP4833F1044;BE0974293251;0.0000;26.7368;64.690002;35.310001;-2531.376953
M&A;29/06/2012;Amylin Pharmaceuticals LLC;Bristol-Myers Squibb Co;;6486.10;Cash; ;Completed;Friendly;US0323461089;US1101221083;0.0000;12.9092;100.000000;0.000000;1369.645996
M&A;29/06/2012;Elster Group SE;Melrose Industries PLC;;2784.24;Cash;8.89;Completed;Friendly;US2903481016;GB00BZ1G4322;0.0000;25.0763;100.000000;0.000000;470.200012
M&A;29/06/2012;Allied Gold Mining Ltd;St Barbara Ltd;;545.17;Cash and Stock;16.49;Completed;Friendly;GB00B44QDS07;AU000000SBM8;0.0000;78.589;100.000000;0.000000;-22.647989
M&A;01/07/2012;Lincare Holdings Inc;Linde AG;;4403.80;Cash;9.37;Completed;Friendly;US5327911005;DE0006483001;0.0000;63.9621;100.000000;0.000000;657.867004
M&A;02/07/2012;Micron Memory Japan GK;Micron Technology Inc;;4425.64;Cash;2.18;Completed;Friendly;JP3167640006;US5951121038;0.0000;0;100.000000;0.000000;291484.000000
M&A;02/07/2012;Brightpoint Inc;Ingram Micro Inc;;895.02;Cash;8.59;Completed;Friendly;US1094734050;US4571531049;0.0000;83.8987;100.000000;0.000000;273.154999
INV;02/07/2012;Dios Fastigheter AB;Klovern AB;;N/A;Stock;3.75;Completed;Friendly;SE0001634262;SE0006593919;0.0000;0;5.300000;0.000000;-99.800003
M&A;03/07/2012;MModal Inc;Legend Parent Inc;;1057.35;Cash;13.05;Completed;Friendly;US60689B1070;N.A.;0.0000;9.49109;100.000000;0.000000;260.226990
M&A;03/07/2012;Open Range Energy Corp;Peyto Exploration & Development Corp;;170.53;Stock;2.65;Completed;Friendly;CA68372K1021;CA7170461064;0.0000;23.4402;100.000000;0.000000;60.000000
M&A;03/07/2012;Easy Software AG;Allgeier SE;;13.93;Cash;1.97;Terminated;Friendly;DE000A2YN991;DE000A2GS633;0.0000;16.3016;100.000000;0.000000;-10.570000
M&A;04/07/2012;Hanon Systems;Visteon Corp;;803.06;Cash;20.38;Terminated;Friendly;KR7018880005;US92839U2069;0.0000;36.9454;30.000000;70.000000;0.000000
INV;04/07/2012;Magic Holdings International Ltd;Baring Private Equity Asia Ltd;Hua Han Health Industry Holdings Ltd;18.86;Cash;15.27;Completed;;KYG577701025;N.A.;0.0000;;4.930000;15.000000;0.000000
M&A;04/07/2012;Press Index SA;WPP PLC;;8.81;Cash;10.54;Completed;Friendly;FR0010314963;JE00B8KF9B49;0.0000;20.6996;87.000000;13.000000;-2.740000
M&A;04/07/2012;Plexmar Resources Inc;Sierra Metals Inc;;2.24;Cash; ;Completed;Friendly;CA7289021072;CA82639W1068;0.0000;0;100.000000;0.000000;-0.012654
INV;05/07/2012;Parco Co Ltd;J Front Retailing Co Ltd;;1188.19;Cash;10.58;Completed;Friendly;JP3781800002;JP3386380004;0.0000;42.3404;37.970001;27.000000;52583.000000
M&A;05/07/2012;Calvalley Petroleum Inc;DNO ASA;;137.14;Cash;4.02;Terminated;Friendly;CA1319111094;NO0003921009;0.0000;60.3586;100.000000;0.000000;-77.771637
M&A;05/07/2012;Internix Inc;Avnet Inc;;76.21;Cash;18.51;Completed;Friendly;JP3152760009;US0538071038;0.0000;89.1324;100.000000;0.000000;-396.010010
M&A;05/07/2012;Aidigong Maternal & Child Health Ltd;Champion Dynasty Ltd;Chinese Estates Holdings Ltd,Crown Jade Ltd;52.68;Cash; ;Completed;;BMG0133U1062;N.A.;0.0000;;62.259998;0.000000;-15.157928
M&A;05/07/2012;Andean American Gold Corp;Lupaka Gold Corp;;14.32;Stock; ;Completed;Friendly;CA03349T1003;CA5504351019;0.0000;25.2252;100.000000;0.000000;-17.714470
M&A;06/07/2012;LaCrosse Footwear Inc;ABC-Mart Inc;;142.84;Cash;14.51;Completed;Friendly;US5056881015;JP3152740001;0.0000;81.6907;100.000000;0.000000;8.348000
INV;06/07/2012;Mindoro Resources Ltd;TVI Pacific Inc;;2.59;Cash; ;Completed;Friendly;CA6029131050;CA8729171097;0.0000;3.19369;19.900000;0.000000;0.000000
M&A;06/07/2012;Paterson Resources Ltd;Pacific Bauxite Ltd;;0.06;Stock; ;Completed;Friendly;AU0000072019;AU000000PBX1;0.0000;5.57958;58.830002;20.290001;-0.444941
M&A;06/07/2012;WMF AG;KKR & Co Inc;Capvis AG;N/A;Cash; ;Completed;;DE0007803009;US48251W1045;0.0000;30.241;52.000000;0.000000;0.000000
M&A;08/07/2012;RONA Inc;Lowe's Cos Inc;;2177.65;Cash;6.45;Terminated;Unsolicited;CA7762491040;US5486611073;0.0000;44.4777;100.000000;0.000000;456.488007
M&A;09/07/2012;AMERIGROUP Corp;Anthem Inc;;4555.96;Cash;14.73;Completed;Friendly;US03073T1025;US0367521038;0.0000;47.4421;100.000000;0.000000;0.000000
M&A;09/07/2012;FX Alliance Inc;Thomson Reuters Corp;;626.45;Cash;12.28;Completed;Friendly;US3612021044;CA8849037095;0.0000;37.6766;100.000000;0.000000;-68.766998
M&A;09/07/2012;MFC Energy Corp;Scully Royalty Ltd;;155.00;Cash; ;Completed;Friendly;CA2049403082;KYG7T96K1077;0.0000;-0.377521;100.000000;0.000000;125.198997
INV;10/07/2012;Automotive Holdings Group Ltd;Eagers Automotive Ltd;PFV Pty Ltd,Jove Management Pty Ltd;124.34;Cash and Stock;6.14;Completed;;AU000000AHG5;AU000000APE3;0.0000;;16.299999;0.000000;0.000000
INV;10/07/2012;Elevance Renewable Sciences Inc;TOTAL SE,Genting Bhd;;104.00;Cash; ;Completed;Friendly;N.A.;;0.0000;0;0.000000;0.000000;0.000000
M&A;10/07/2012;MDU Communications International Inc;Multiband Corp;;38.62;Stock;15.98;Terminated;Friendly;US5828282088;US62544X2099;0.0000;93.8281;100.000000;0.000000;29.059210
M&A;10/07/2012;Frontier Capital Group Ltd;Force Commodities Ltd;;16.97;Stock; ;Completed;Friendly;AU000000FCG5;AU0000004CE0;0.0000;0;81.260002;0.000000;-0.640000
M&A;10/07/2012;Graphit Kropfmuehl AG;AMG Advanced Metallurgical Group NV;;7.22;Cash;5.37;Completed;Friendly;DE0005896005;NL0000888691;0.0000;-5.28645;6.410000;93.589996;0.000000
INV;10/07/2012;Saxa Holdings Inc;Oki Electric Industry Co Ltd;;4.15;Cash;3.72;Completed;Friendly;JP3471200000;JP3194000000;0.0000;0;3.200000;10.660000;0.000000
M&A;11/07/2012;Asian Coast Development Canada Ltd;Australia Acquisition Corp;Harbinger Capital Partners LLC;254.13;Stock; ;Terminated;;N.A.;KYG063681236;0.0000;;0.000000;0.000000;0.000000
M&A;12/07/2012;Dentsu Aegis Network Ltd;Dentsu Group Inc;;4539.09;Cash;13.62;Completed;Friendly;GB00B4JV1B90;JP3551520004;0.0000;49.9706;100.000000;0.000000;128.399994
INV;12/07/2012;Ishii Hyoki Co Ltd;Yamaguchi Financial Group Inc;;10.72;Cash; ;Completed;Friendly;JP3134450000;JP3935300008;0.0000;0;29.122000;0.396000;0.000000
INV;12/07/2012;Ishii Hyoki Co Ltd;Mitsubishi UFJ Lease & Finance Co Ltd;;9.57;Cash; ;Completed;Friendly;JP3134450000;JP3499800005;0.0000;0;25.743999;0.088004;0.000000
M&A;13/07/2012;Best Denki Co Ltd;Yamada Holdings Co Ltd;;412.12;Cash;9.39;Completed;Friendly;JP3835600002;JP3939000000;0.0000;0;47.054001;3.945600;20520.000000
M&A;13/07/2012;Plan B Group Holdings Ltd;IOOF Holdings Ltd;;50.16;Cash;6.50;Completed;Friendly;AU000000PLB6;AU000000IFL2;0.0000;26.7606;100.000000;0.000000;0.000000
M&A;13/07/2012;WGI Heavy Minerals Inc;Opta Inc;;10.74;Cash; ;Completed;Friendly;CA9292671026;CA68383W1032;0.0000;121.709;100.000000;0.000000;-3.323636
INV;13/07/2012;Northair Silver Corp;Coeur Mining Inc;;2.51;Cash; ;Completed;Friendly;CA6634601034;US1921085049;0.0000;0;13.100000;0.000000;0.000000
INV;13/07/2012;Carnegie Clean Energy Ltd;Private Investor,Trustee for 88 Green Trust/The;Renewable Energy Holdings PLC;1.16;Cash; ;Completed;;AU000000CCE7;;0.0000;;11.000000;0.000000;0.000000
M&A;16/07/2012;Sennen Potash Corp;Bunker Hill Mining Corp;;12.49;Stock; ;Pending;Friendly;CA81723C3075;US1206132037;0.0000;60.0647;100.000000;0.000000;0.000000
M&A;16/07/2012;Fairstar Heavy Transport NV;Dockwise Ltd;;7.32;Cash; ;Completed;Friendly;NL0000026292;BMG2786A1062;0.0000;4.18294;5.000000;95.000000;0.000000
M&A;17/07/2012;Tokiwa Yakuhin Co Ltd;Alfresa Holdings Corp;;38.63;Stock;5.62;Completed;Friendly;JP3624300004;JP3126340003;0.0000;57.9545;100.000000;0.000000;-3471.399902
INV;17/07/2012;Amicus Therapeutics Inc;GlaxoSmithKline PLC;;18.60;Cash; ;Completed;Friendly;US03152W1099;GB0009252882;0.0000;0;5.100000;14.800000;0.000000
INV;18/07/2012;Fraser and Neave Ltd;Thai Beverage PCL;Oversea-Chinese Banking Corp Ltd;2209.33;Cash;11.62;Completed;;SG1T58930911;TH0902010014;0.0000;;22.000000;0.000000;0.000000
INV;18/07/2012;Heineken Asia Pacific Pte Ltd;Kindest Place Groups Ltd;Oversea-Chinese Banking Corp Ltd;794.72;Cash;14.69;Completed;;SG1E49001316;N.A.;0.0000;;8.600000;0.000000;0.000000
M&A;18/07/2012;High River Gold Mines Ltd;Nord Gold SE;;298.40;Cash or Stock;3.83;Completed;Friendly;CA42979J1075;US65557T2050;0.0000;18.0476;24.940001;75.059998;0.000000
M&A;19/07/2012;Fidelity Bancorp Inc/PA;WesBanco Inc;;70.44;Cash and Stock; ;Completed;Friendly;US3158311072;US9508101014;0.0000;93.1475;100.000000;0.000000;0.000000
M&A;19/07/2012;ICB Financial;AmericanWest Bancorp;;24.94;Cash; ;Completed;Friendly;US44923M1036;US03058P1093;0.0000;22.2321;100.000000;0.000000;0.000000
M&A;19/07/2012;Biddeford & Saco Water Co;Connecticut Water Service Inc;;18.58;Stock; ;Completed;Friendly;US0888151059;US2077971016;0.0000;0;100.000000;0.000000;0.000000
M&A;20/07/2012;Heineken Asia Pacific Pte Ltd;Heineken NV;Fraser and Neave Ltd;4360.64;Cash;17.34;Completed;;SG1E49001316;NL0000009165;0.0000;;39.700001;41.900002;46.498001
M&A;20/07/2012;Heineken Asia Pacific Pte Ltd;Heineken NV;;2003.90;Cash;17.18;Completed;Friendly;SG1E49001316;NL0000009165;0.0000;53.0264;18.400000;81.599998;0.000000
M&A;20/07/2012;Callisto Pharmaceuticals Inc;Synergy Pharmaceuticals LLC;;126.88;Stock; ;Completed;Friendly;US1312EM1041;US8716393082;0.0000;51.5125;100.000000;0.000000;-6.123418
M&A;23/07/2012;GenOn Energy Inc;NRG Energy Inc;;4210.09;Stock;7.81;Completed;Friendly;US37244E1073;US6293775085;0.0000;20.4914;100.000000;0.000000;2605.000000
M&A;23/07/2012;RailAmerica Inc;Genesee & Wyoming Inc;;1943.74;Cash;10.48;Completed;Friendly;US7507534029;US3715591059;0.0000;11.5357;100.000000;0.000000;589.760986
M&A;23/07/2012;GeoEye Inc;DigitalGlobe Inc;;813.75;Cash or Stock;4.75;Completed;Friendly;US37250W1080;US25389M8771;0.0000;38.2899;100.000000;0.000000;330.596985
M&A;23/07/2012;CIC Energy Corp/Bahamas;Jindal Steel & Power Ltd;;98.61;Cash; ;Completed;Friendly;VGG2136R1064;INE749A01030;0.0000;44.2892;100.000000;0.000000;-15.729660
INV;23/07/2012;Vanke Overseas Investment Holding Co Ltd;China Vanke Co Ltd;;11.55;Cash;4.46;Completed;Friendly;N.A.;CNE100001SR9;0.0000;-74.3354;6.140000;79.260002;0.000000
M&A;23/07/2012;Salamon Group Inc;DayStar Technologies Inc;;10.33;Stock; ;Terminated;Friendly;US7938931083;US23962Q4073;0.0000;7.04449;100.000000;0.000000;0.000000
M&A;24/07/2012;Mojave Desert Bank NA;Mission Bancorp/Bakersfield CA;;7.19;Cash and Stock; ;Completed;Friendly;US60841P1012;US6050151066;0.0000;0;100.000000;0.000000;0.000000
INV;24/07/2012;Plug Power Inc;Inter RAO UES PJSC;OGK-3;3.42;Cash; ;Completed;;US72919P2020;RU000A0JPNM1;0.0000;0;11.750000;0.000000;0.000000
M&A;25/07/2012;AcegasApsAmga SpA;Hera SpA;;115.95;Cash and Stock;2.19;Completed;Friendly;IT0003066146;IT0001250932;0.0000;34.382;37.310001;62.689999;0.000000
M&A;25/07/2012;US Silver & Gold Inc;Hecla Mining Co;;83.96;Cash;2.89;Terminated;Unsolicited to Hostile;CA90346L1076;US4227041062;0.0000;-13.8278;100.000000;0.000000;-27.431475
INV;26/07/2012;CFAO SA;Toyota Tsusho Corp;Kering SA;844.80;Cash;7.58;Completed;;FR0000060501;JP3635000007;0.0000;;29.799999;0.000000;0.000000
M&A;27/07/2012;AuthenTec Inc;Apple Inc;;337.29;Cash;93.72;Completed;Friendly;US0526601077;US0378331005;0.0000;71.4811;100.000000;0.000000;-18.798000
M&A;27/07/2012;MOLDINO Tool Engineering Ltd;Hitachi Metals Ltd;;154.98;Stock;5.59;Completed;Friendly;JP3790000008;JP3786200000;0.0000;20.9168;48.630001;51.369999;0.000000
M&A;27/07/2012;Quantitative Alpha Trading Inc;QuantGate Systems Inc;;18.23;Stock; ;Completed;Friendly;CA74762L1067;US74767M1099;0.0000;0;100.000000;0.000000;-0.690341
M&A;30/07/2012;CB&I Group Inc;Chicago Bridge & Iron Co NV;;3180.31;Cash and Stock;26.52;Completed;Friendly;US8202801051;US1672501095;0.0000;73.6217;100.000000;0.000000;105.073997
M&A;30/07/2012;KGI Securities Co Ltd;China Development Financial Holding Corp;;268.78;Cash and Stock;36.68;Completed;Friendly;TW0006008006;TW0002883006;0.0000;6.25128;18.270000;81.730003;0.000000
INV;30/07/2012;Union Dental Holdings Inc;Energy Edge Technologies Corp;Dutchess Private Equities Fund II LP;N/A;Cash; ;Completed;;US90653R1014;US29269W1045;0.0000;;0.000000;0.000000;0.000000
M&A;31/07/2012;Dynetek Industries Ltd;Luxfer Holdings PLC;;3.96;Cash; ;Completed;Friendly;CA2681701074;GB00BNK03D49;0.0000;177.333;100.000000;0.000000;-1.059000
M&A;31/07/2012;Paragon Minerals Corp;NorZinc Ltd;;2.53;Stock; ;Completed;Friendly;CA69913A1084;CA66976U1049;0.0000;0;100.000000;0.000000;-0.318717
INV;31/07/2012;Rockhaven Resources Ltd;Strategic Metals Ltd;;0.37;Cash; ;Completed;Friendly;CA77340P1018;CA8627591073;0.0000;20;2.180000;25.830000;-7.015885
